Part_Desc_,Rework,Work_Order_Qty,Case ID,label,Activity,Resource,Report_Type,Resource.1,Qty_Completed,Qty_for_MRB,activity_duration,Complete Timestamp,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases,concept:name,time:timestamp,@@index,@@case_index,case:concept:name,case:label
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID4132,D,Machine 9 - Turning & Milling,7,0,423.0,2012-02-08 15:46:00+00:00,946,2,2,15,425.0,40666.0,6,35,Turning & Milling - Machine 9,2012-02-08 15:46:00+00:00,709,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID4641,D,Machine 9 - Turning & Milling,0,0,3.0,2012-02-08 20:17:00+00:00,1217,2,2,20,271.0,40937.0,7,35,Turning & Milling - Machine 9,2012-02-08 20:17:00+00:00,710,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,0,0,100.0,2012-02-09 08:40:00+00:00,520,2,3,8,743.0,41680.0,8,36,Turning & Milling Q.C.,2012-02-09 08:40:00+00:00,711,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID4132,D,Machine 9 - Turning & Milling,3,0,181.0,2012-02-09 10:13:00+00:00,613,2,3,10,93.0,41773.0,9,36,Turning & Milling - Machine 9,2012-02-09 10:13:00+00:00,712,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,6,0,340.0,2012-02-09 15:56:00+00:00,956,2,3,15,343.0,42116.0,10,36,Turning & Milling - Machine 9,2012-02-09 15:56:00+00:00,713,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID4641,D,Machine 9 - Turning & Milling,11,0,631.0,2012-02-10 06:45:00+00:00,405,2,4,6,889.0,43005.0,11,35,Turning & Milling - Machine 9,2012-02-10 06:45:00+00:00,714,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,0,0,63.0,2012-02-10 10:40:00+00:00,640,2,4,10,235.0,43240.0,12,35,Turning & Milling Q.C.,2012-02-10 10:40:00+00:00,715,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,6,0,359.0,2012-02-10 12:53:00+00:00,773,2,4,12,133.0,43373.0,13,35,Turning & Milling - Machine 9,2012-02-10 12:53:00+00:00,716,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID4132,D,Machine 9 - Turning & Milling,9,0,507.0,2012-02-12 06:37:00+00:00,397,2,6,6,2504.0,45877.0,14,35,Turning & Milling - Machine 9,2012-02-12 06:37:00+00:00,717,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,0,0,15.0,2012-02-12 07:06:00+00:00,426,2,6,7,29.0,45906.0,15,35,Turning & Milling - Machine 9,2012-02-12 07:06:00+00:00,718,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,7,0,419.0,2012-02-12 15:59:00+00:00,959,2,6,15,533.0,46439.0,16,34,Turning & Milling - Machine 9,2012-02-12 15:59:00+00:00,719,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,0,0,21.0,2012-02-12 18:03:00+00:00,1083,2,6,18,124.0,46563.0,17,35,Turning & Milling Q.C.,2012-02-12 18:03:00+00:00,720,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID4132,D,Machine 9 - Turning & Milling,8,0,437.0,2012-02-12 23:24:00+00:00,1404,2,6,23,321.0,46884.0,18,35,Turning & Milling - Machine 9,2012-02-12 23:24:00+00:00,721,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID4794,D,Machine 9 - Turning & Milling,8,0,413.0,2012-02-13 06:41:00+00:00,401,2,0,6,437.0,47321.0,19,35,Turning & Milling - Machine 9,2012-02-13 06:41:00+00:00,722,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,60,0,139.0,2012-02-13 09:49:00+00:00,589,2,0,9,188.0,47509.0,20,34,Turning & Milling Q.C.,2012-02-13 09:49:00+00:00,723,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,6,0,22.0,2012-02-13 10:02:00+00:00,602,2,0,10,13.0,47522.0,21,34,Turning & Milling Q.C.,2012-02-13 10:02:00+00:00,724,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID3846,S,Machine 9 - Turning & Milling,1,0,438.0,2012-02-13 14:34:00+00:00,874,2,0,14,272.0,47794.0,22,33,Turning & Milling - Machine 9,2012-02-13 14:34:00+00:00,725,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID3846,S,Machine 9 - Turning & Milling,0,0,81.0,2012-02-13 15:58:00+00:00,958,2,0,15,84.0,47878.0,23,34,Turning & Milling - Machine 9,2012-02-13 15:58:00+00:00,726,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,1,0,62.0,2012-02-13 16:02:00+00:00,962,2,0,16,4.0,47882.0,24,34,Turning & Milling Q.C.,2012-02-13 16:02:00+00:00,727,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID4132,S,Machine 9 - Turning & Milling,1,0,99.0,2012-02-13 17:58:00+00:00,1078,2,0,17,116.0,47998.0,25,34,Turning & Milling - Machine 9,2012-02-13 17:58:00+00:00,728,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID4132,D,Machine 9 - Turning & Milling,6,0,322.0,2012-02-13 23:23:00+00:00,1403,2,0,23,325.0,48323.0,26,34,Turning & Milling - Machine 9,2012-02-13 23:23:00+00:00,729,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID4932,D,Machine 9 - Turning & Milling,6,0,420.0,2012-02-14 06:46:00+00:00,406,2,1,6,443.0,48766.0,27,33,Turning & Milling - Machine 9,2012-02-14 06:46:00+00:00,730,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,6,0,389.0,2012-02-14 13:31:00+00:00,811,2,1,13,405.0,49171.0,28,28,Turning & Milling - Machine 9,2012-02-14 13:31:00+00:00,731,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,20,0,171.0,2012-02-14 13:35:00+00:00,815,2,1,13,4.0,49175.0,29,28,Turning & Milling Q.C.,2012-02-14 13:35:00+00:00,732,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,1,0,75.0,2012-02-14 14:47:00+00:00,887,2,1,14,72.0,49247.0,30,28,Turning & Milling - Machine 9,2012-02-14 14:47:00+00:00,733,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,4,0,228.0,2012-02-14 17:21:00+00:00,1041,2,1,17,154.0,49401.0,31,28,Turning & Milling - Machine 9,2012-02-14 17:21:00+00:00,734,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID4132,D,Machine 9 - Turning & Milling,2,0,117.0,2012-02-14 19:58:00+00:00,1198,2,1,19,157.0,49558.0,32,28,Turning & Milling - Machine 9,2012-02-14 19:58:00+00:00,735,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID4932,D,Machine 9 - Turning & Milling,12,0,641.0,2012-02-15 06:40:00+00:00,400,2,2,6,642.0,50200.0,33,29,Turning & Milling - Machine 9,2012-02-15 06:40:00+00:00,736,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,8,0,495.0,2012-02-15 15:09:00+00:00,909,2,2,15,509.0,50709.0,34,29,Turning & Milling - Machine 9,2012-02-15 15:09:00+00:00,737,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,20,0,62.0,2012-02-15 16:00:00+00:00,960,2,2,16,51.0,50760.0,35,29,Turning & Milling Q.C.,2012-02-15 16:00:00+00:00,738,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID4132,D,Machine 9 - Turning & Milling,8,0,433.0,2012-02-15 23:29:00+00:00,1409,2,2,23,449.0,51209.0,36,29,Turning & Milling - Machine 9,2012-02-15 23:29:00+00:00,739,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID4932,D,Machine 9 - Turning & Milling,7,0,431.0,2012-02-16 06:44:00+00:00,404,2,3,6,435.0,51644.0,37,30,Turning & Milling - Machine 9,2012-02-16 06:44:00+00:00,740,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID3846,B,Machine 9 - Turning & Milling,0,0,115.0,2012-02-16 09:05:00+00:00,545,2,3,9,141.0,51785.0,38,30,Turning & Milling - Machine 9,2012-02-16 09:05:00+00:00,741,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID3846,D,Machine 9 - Turning & Milling,2,0,160.0,2012-02-16 11:46:00+00:00,706,2,3,11,0.0,51946.0,39,30,Turning & Milling - Machine 9,2012-02-16 11:46:00+00:00,742,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID4287,D,Machine 9 - Turning & Milling,0,0,75.0,2012-02-16 11:46:00+00:00,706,2,3,11,161.0,51946.0,40,30,Turning & Milling - Machine 9,2012-02-16 11:46:00+00:00,743,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling Q.C.,ID4287,D,Quality Check 1,23,0,140.0,2012-02-16 12:50:00+00:00,770,2,3,12,64.0,52010.0,41,30,Turning & Milling Q.C.,2012-02-16 12:50:00+00:00,744,67,Case192,false
Piston,Y,200,Case192,regular,Milling - Machine 14,ID4162,S,Machine 14 - Milling,0,0,354.0,2012-02-16 17:54:00+00:00,1074,2,3,17,304.0,52314.0,42,30,Milling - Machine 14,2012-02-16 17:54:00+00:00,745,67,Case192,false
Piston,Y,200,Case192,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,0,0,60.0,2012-02-17 10:30:00+00:00,630,2,4,10,996.0,53310.0,43,27,Final Inspection Q.C.,2012-02-17 10:30:00+00:00,746,67,Case192,false
Piston,Y,200,Case192,regular,Milling - Machine 14,ID4162,D,Machine 14 - Milling,0,0,360.0,2012-02-17 12:36:00+00:00,756,2,4,12,126.0,53436.0,44,27,Milling - Machine 14,2012-02-17 12:36:00+00:00,747,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,ID4162,D,Machine 9 - Turning & Milling,0,0,661.0,2012-02-19 18:46:00+00:00,1126,2,6,18,3250.0,56686.0,45,29,Turning & Milling - Machine 9,2012-02-19 18:46:00+00:00,748,67,Case192,false
Piston,Y,200,Case192,regular,Milling - Machine 14,ID4162,D,Machine 14 - Milling,3,0,132.0,2012-02-19 21:00:00+00:00,1260,2,6,21,134.0,56820.0,46,29,Milling - Machine 14,2012-02-19 21:00:00+00:00,749,67,Case192,false
Piston,Y,200,Case192,regular,Milling - Machine 14,ID4162,D,Machine 14 - Milling,2,0,94.0,2012-02-20 16:06:00+00:00,966,2,0,16,1146.0,57966.0,47,29,Milling - Machine 14,2012-02-20 16:06:00+00:00,750,67,Case192,false
Piston,Y,200,Case192,regular,Milling - Machine 14,other,D,Machine 14 - Milling,7,0,502.0,2012-02-21 06:29:00+00:00,389,2,1,6,863.0,58829.0,48,25,Milling - Machine 14,2012-02-21 06:29:00+00:00,751,67,Case192,false
Piston,Y,200,Case192,regular,Milling - Machine 14,ID4162,D,Machine 14 - Milling,3,0,210.0,2012-02-21 11:40:00+00:00,700,2,1,11,311.0,59140.0,49,25,Milling - Machine 14,2012-02-21 11:40:00+00:00,752,67,Case192,false
Piston,Y,200,Case192,regular,Milling - Machine 14,ID4162,D,Machine 14 - Milling,4,0,150.0,2012-02-21 16:00:00+00:00,960,2,1,16,260.0,59400.0,50,25,Milling - Machine 14,2012-02-21 16:00:00+00:00,753,67,Case192,false
Piston,Y,200,Case192,regular,Turning & Milling - Machine 9,other,D,Machine 9 - Turning & Milling,0,0,75.0,2012-02-21 18:30:00+00:00,1110,2,1,18,150.0,59550.0,51,27,Turning & Milling - Machine 9,2012-02-21 18:30:00+00:00,754,67,Case192,false
Piston,Y,200,Case192,regular,Milling - Machine 14,other,D,Machine 14 - Milling,3,0,154.0,2012-02-21 19:50:00+00:00,1190,2,1,19,80.0,59630.0,52,27,Milling - Machine 14,2012-02-21 19:50:00+00:00,755,67,Case192,false
Piston,Y,200,Case192,regular,Milling - Machine 14,other,D,Machine 14 - Milling,3,0,68.0,2012-02-21 21:00:00+00:00,1260,2,1,21,70.0,59700.0,53,27,Milling - Machine 14,2012-02-21 21:00:00+00:00,756,67,Case192,false
Piston,Y,200,Case192,regular,Milling - Machine 14,other,D,Machine 14 - Milling,7,0,604.0,2012-02-22 06:06:00+00:00,366,2,2,6,546.0,60246.0,54,26,Milling - Machine 14,2012-02-22 06:06:00+00:00,757,67,Case192,false
Piston,Y,200,Case192,regular,Milling - Machine 14,ID4162,D,Machine 14 - Milling,2,0,85.0,2012-02-22 08:10:00+00:00,490,2,2,8,124.0,60370.0,55,26,Milling - Machine 14,2012-02-22 08:10:00+00:00,758,67,Case192,false
Piston,Y,200,Case192,regular,Milling - Machine 14,ID4162,D,Machine 14 - Milling,9,0,350.0,2012-02-22 16:00:00+00:00,960,2,2,16,470.0,60840.0,56,28,Milling - Machine 14,2012-02-22 16:00:00+00:00,759,67,Case192,false
Piston,Y,200,Case192,regular,Milling - Machine 14,other,D,Machine 14 - Milling,6,0,625.0,2012-02-23 06:31:00+00:00,391,2,3,6,871.0,61711.0,57,25,Milling - Machine 14,2012-02-23 06:31:00+00:00,760,67,Case192,false
Piston,Y,200,Case192,regular,Milling - Machine 14,ID4162,D,Machine 14 - Milling,5,0,195.0,2012-02-23 10:00:00+00:00,600,2,3,10,209.0,61920.0,58,25,Milling - Machine 14,2012-02-23 10:00:00+00:00,761,67,Case192,false
Piston,Y,200,Case192,regular,Milling - Machine 14,ID4162,D,Machine 14 - Milling,1,0,60.0,2012-02-23 12:00:00+00:00,720,2,3,12,120.0,62040.0,59,24,Milling - Machine 14,2012-02-23 12:00:00+00:00,762,67,Case192,false
Piston,Y,200,Case192,regular,Milling - Machine 14,ID4162,D,Machine 14 - Milling,3,0,90.0,2012-02-23 16:00:00+00:00,960,2,3,16,240.0,62280.0,60,25,Milling - Machine 14,2012-02-23 16:00:00+00:00,763,67,Case192,false
Piston,Y,200,Case192,regular,Milling - Machine 14,other,D,Machine 14 - Milling,6,0,624.0,2012-02-24 06:30:00+00:00,390,2,4,6,870.0,63150.0,61,25,Milling - Machine 14,2012-02-24 06:30:00+00:00,764,67,Case192,false
Piston,Y,200,Case192,regular,Packing,other,D,Packing,65,0,60.0,2012-02-26 01:00:00+00:00,60,2,6,1,2550.0,65700.0,62,25,Packing,2012-02-26 01:00:00+00:00,765,67,Case192,false
Piston,Y,200,Case192,regular,Final Inspection Q.C.,ID4287,D,Quality Check 1,65,0,214.0,2012-02-26 14:04:00+00:00,844,2,6,14,784.0,66484.0,63,23,Final Inspection Q.C.,2012-02-26 14:04:00+00:00,766,67,Case192,false
Gauge,missing,40,Case77,deviant,Turning & Milling - Machine 9,ID4641,S,Machine 9 - Turning & Milling,0,0,386.0,2012-01-31 16:01:00+00:00,961,1,1,16,0.0,0.0,1,32,Turning & Milling - Machine 9,2012-01-31 16:01:00+00:00,2262,198,Case77,true
Gauge,missing,40,Case77,deviant,Turning & Milling - Machine 9,ID4641,S,Machine 9 - Turning & Milling,0,0,316.0,2012-02-01 16:04:00+00:00,964,2,2,16,1443.0,1443.0,2,33,Turning & Milling - Machine 9,2012-02-01 16:04:00+00:00,2263,198,Case77,true
Gauge,missing,40,Case77,deviant,Turning & Milling - Machine 9,ID3846,S,Machine 9 - Turning & Milling,0,0,456.0,2012-02-01 23:42:00+00:00,1422,2,2,23,458.0,1901.0,3,33,Turning & Milling - Machine 9,2012-02-01 23:42:00+00:00,2264,198,Case77,true
Gauge,missing,40,Case77,deviant,Turning & Milling - Machine 9,ID3846,S,Machine 9 - Turning & Milling,0,0,438.0,2012-02-02 23:40:00+00:00,1420,2,3,23,1438.0,3339.0,4,35,Turning & Milling - Machine 9,2012-02-02 23:40:00+00:00,2265,198,Case77,true
Gauge,missing,40,Case77,deviant,Turning & Milling - Machine 9,ID4641,D,Machine 9 - Turning & Milling,3,0,265.0,2012-02-05 06:38:00+00:00,398,2,6,6,3298.0,6637.0,5,33,Turning & Milling - Machine 9,2012-02-05 06:38:00+00:00,2266,198,Case77,true
Cable Head,missing,20,Case107,regular,Turning & Milling - Machine 10,ID4132,S,Machine 10 - Grinding,1,0,311.0,2012-03-30 11:47:00+00:00,707,3,4,11,0.0,0.0,1,3,Turning & Milling - Machine 10,2012-03-30 11:47:00+00:00,100,9,Case107,true
Piston,missing,37,Case141,regular,Turning & Milling - Machine 4,ID4429,S,Machine 4 - Turning & Milling,0,0,75.0,2012-03-26 01:15:00+00:00,75,3,0,1,0.0,0.0,1,16,Turning & Milling - Machine 4,2012-03-26 01:15:00+00:00,404,43,Case141,true
Ballnut,missing,50,Case258,deviant,Turning & Milling - Machine 6,ID4794,S,Machine 6 - Turning & Milling,1,0,224.0,2012-01-17 00:00:00+00:00,0,1,1,0,0.0,0.0,1,32,Turning & Milling - Machine 6,2012-01-17 00:00:00+00:00,1386,127,Case258,false
Ballnut,missing,50,Case258,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,1,0,109.0,2012-01-17 01:50:00+00:00,110,1,1,1,110.0,110.0,2,32,Turning & Milling - Machine 6,2012-01-17 01:50:00+00:00,1387,127,Case258,false
Ballnut,missing,50,Case258,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,3,0,107.0,2012-01-17 13:13:00+00:00,793,1,1,13,683.0,793.0,3,31,Turning & Milling - Machine 6,2012-01-17 13:13:00+00:00,1388,127,Case258,false
Ballnut,missing,50,Case258,deviant,Turning & Milling - Machine 6,ID4529,S,Machine 6 - Turning & Milling,0,0,26.0,2012-01-18 07:41:00+00:00,461,1,2,7,1108.0,1901.0,4,36,Turning & Milling - Machine 6,2012-01-18 07:41:00+00:00,1389,127,Case258,false
Ballnut,missing,50,Case258,deviant,Turning & Milling - Machine 6,ID4529,S,Machine 6 - Turning & Milling,2,0,270.0,2012-01-18 15:11:00+00:00,911,1,2,15,450.0,2351.0,5,36,Turning & Milling - Machine 6,2012-01-18 15:11:00+00:00,1390,127,Case258,false
Ballnut,missing,50,Case258,deviant,Turning & Milling - Machine 6,ID4529,D,Machine 6 - Turning & Milling,5,0,47.0,2012-01-18 15:59:00+00:00,959,1,2,15,48.0,2399.0,6,36,Turning & Milling - Machine 6,2012-01-18 15:59:00+00:00,1391,127,Case258,false
Ballnut,missing,50,Case258,deviant,Turning & Milling - Machine 6,ID4794,D,Machine 6 - Turning & Milling,38,0,619.0,2012-01-19 06:29:00+00:00,389,1,3,6,870.0,3269.0,7,36,Turning & Milling - Machine 6,2012-01-19 06:29:00+00:00,1392,127,Case258,false
Ballnut,missing,50,Case258,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,162.0,2012-01-19 09:35:00+00:00,575,1,3,9,186.0,3455.0,8,35,Turning & Milling Q.C.,2012-01-19 09:35:00+00:00,1393,127,Case258,false
Ballnut,missing,50,Case258,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,50,0,34.0,2012-01-20 07:31:00+00:00,451,1,4,7,1316.0,4771.0,9,35,Turning & Milling Q.C.,2012-01-20 07:31:00+00:00,1394,127,Case258,false
Ballnut,missing,50,Case258,deviant,Laser Marking - Machine 7,ID0998,D,Machine 7- Laser Marking,50,0,41.0,2012-01-30 10:29:00+00:00,629,1,0,10,14578.0,19349.0,10,30,Laser Marking - Machine 7,2012-01-30 10:29:00+00:00,1395,127,Case258,false
Ballnut,missing,50,Case258,deviant,Turning & Milling Q.C.,ID4618,D,Quality Check 1,0,0,15.0,2012-01-30 11:00:00+00:00,660,1,0,11,31.0,19380.0,11,28,Turning & Milling Q.C.,2012-01-30 11:00:00+00:00,1396,127,Case258,false
Ballnut,missing,50,Case258,deviant,Lapping - Machine 1,ID0998,D,Machine 1 - Lapping,50,0,290.0,2012-01-30 15:19:00+00:00,919,1,0,15,259.0,19639.0,12,29,Lapping - Machine 1,2012-01-30 15:19:00+00:00,1397,127,Case258,false
Ballnut,missing,50,Case258,deviant,Final Inspection Q.C.,ID4618,D,Quality Check 1,0,0,309.0,2012-02-01 16:08:00+00:00,968,2,2,16,2929.0,22568.0,13,32,Final Inspection Q.C.,2012-02-01 16:08:00+00:00,1398,127,Case258,false
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,2,0,207.0,2012-02-29 21:58:00+00:00,1318,2,2,21,0.0,0.0,1,17,Turning & Milling - Machine 5,2012-02-29 21:58:00+00:00,2267,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,12,0,105.0,2012-02-29 23:44:00+00:00,1424,2,2,23,106.0,106.0,2,17,Turning & Milling - Machine 5,2012-02-29 23:44:00+00:00,2268,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4932,D,Machine 5 - Turning & Milling,64,0,392.0,2012-03-01 06:41:00+00:00,401,3,3,6,417.0,523.0,3,17,Turning & Milling - Machine 5,2012-03-01 06:41:00+00:00,2269,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4529,D,Machine 5 - Turning & Milling,65,0,531.0,2012-03-01 15:47:00+00:00,947,3,3,15,546.0,1069.0,4,16,Turning & Milling - Machine 5,2012-03-01 15:47:00+00:00,2270,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,17,0,185.0,2012-03-01 19:20:00+00:00,1160,3,3,19,213.0,1282.0,5,17,Turning & Milling - Machine 5,2012-03-01 19:20:00+00:00,2271,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4429,S,Machine 5 - Turning & Milling,0,0,194.0,2012-03-01 23:36:00+00:00,1416,3,3,23,256.0,1538.0,6,17,Turning & Milling - Machine 5,2012-03-01 23:36:00+00:00,2272,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4794,S,Machine 5 - Turning & Milling,1,0,228.0,2012-03-02 03:58:00+00:00,238,3,4,3,262.0,1800.0,7,17,Turning & Milling - Machine 5,2012-03-02 03:58:00+00:00,2273,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4794,D,Machine 5 - Turning & Milling,8,0,147.0,2012-03-02 06:26:00+00:00,386,3,4,6,148.0,1948.0,8,17,Turning & Milling - Machine 5,2012-03-02 06:26:00+00:00,2274,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4167,D,Machine 5 - Turning & Milling,15,0,2.0,2012-03-02 12:46:00+00:00,766,3,4,12,380.0,2328.0,9,17,Turning & Milling - Machine 5,2012-03-02 12:46:00+00:00,2275,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4529,D,Machine 5 - Turning & Milling,4,0,60.0,2012-03-03 14:00:00+00:00,840,3,5,14,1514.0,3842.0,10,17,Turning & Milling - Machine 5,2012-03-03 14:00:00+00:00,2276,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4641,D,Machine 5 - Turning & Milling,16,0,45.0,2012-03-04 00:57:00+00:00,57,3,6,0,657.0,4499.0,11,17,Turning & Milling - Machine 5,2012-03-04 00:57:00+00:00,2277,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling Q.C.,ID4493,D,Quality Check 1,0,0,75.0,2012-03-04 17:11:00+00:00,1031,3,6,17,974.0,5473.0,12,18,Turning & Milling Q.C.,2012-03-04 17:11:00+00:00,2278,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling Q.C.,ID4493,D,Quality Check 1,0,0,49.0,2012-03-05 12:09:00+00:00,729,3,0,12,1138.0,6611.0,13,17,Turning & Milling Q.C.,2012-03-05 12:09:00+00:00,2279,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling Q.C.,ID4493,D,Quality Check 1,48,0,27.0,2012-03-08 07:27:00+00:00,447,3,3,7,4038.0,10649.0,14,20,Turning & Milling Q.C.,2012-03-08 07:27:00+00:00,2280,199,Case78,false
Cable Head,missing,230,Case78,deviant,Laser Marking - Machine 7,ID4882,D,Machine 7- Laser Marking,48,0,75.0,2012-03-08 08:50:00+00:00,530,3,3,8,83.0,10732.0,15,20,Laser Marking - Machine 7,2012-03-08 08:50:00+00:00,2281,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,47,0,461.0,2012-03-08 15:04:00+00:00,904,3,3,15,374.0,11106.0,16,19,Turning & Milling - Machine 5,2012-03-08 15:04:00+00:00,2282,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4167,D,Machine 5 - Turning & Milling,0,0,120.0,2012-03-08 17:56:00+00:00,1076,3,3,17,172.0,11278.0,17,19,Turning & Milling - Machine 5,2012-03-08 17:56:00+00:00,2283,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4167,D,Machine 5 - Turning & Milling,4,0,162.0,2012-03-08 20:37:00+00:00,1237,3,3,20,161.0,11439.0,18,19,Turning & Milling - Machine 5,2012-03-08 20:37:00+00:00,2284,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4529,S,Machine 5 - Turning & Milling,1,0,336.0,2012-03-09 01:47:00+00:00,107,3,4,1,310.0,11749.0,19,19,Turning & Milling - Machine 5,2012-03-09 01:47:00+00:00,2285,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4529,D,Machine 5 - Turning & Milling,26,0,304.0,2012-03-09 06:52:00+00:00,412,3,4,6,305.0,12054.0,20,19,Turning & Milling - Machine 5,2012-03-09 06:52:00+00:00,2286,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4429,D,Machine 5 - Turning & Milling,20,0,299.0,2012-03-09 12:27:00+00:00,747,3,4,12,335.0,12389.0,21,18,Turning & Milling - Machine 5,2012-03-09 12:27:00+00:00,2287,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling Q.C.,ID4493,D,Quality Check 1,20,0,37.0,2012-03-09 12:43:00+00:00,763,3,4,12,16.0,12405.0,22,18,Turning & Milling Q.C.,2012-03-09 12:43:00+00:00,2288,199,Case78,false
Cable Head,missing,230,Case78,deviant,Turning & Milling - Machine 5,ID4794,D,Machine 5 - Turning & Milling,20,0,300.0,2012-03-10 17:03:00+00:00,1023,3,5,17,1700.0,14105.0,23,19,Turning & Milling - Machine 5,2012-03-10 17:03:00+00:00,2289,199,Case78,false
